,Parent location,Green house gases emissions per capita (tonnes CO2e) (2012),Obesity rate of adult (2016),Pm2.5ug/m3 (2019),Mean BMI 18+years (2016),life expectancy at birth (2019),Daily smoking prevalence (2012),Vegetable consumption-per-capita (2019),Poultry kgpercapita(2019),Beef kgpercapit(2019),Sheep & goat Kgpercapita(2019),Pig Kgpercapita(2019),Other meat Kgpercapita(2019),Fish & seafood Kgpercapita (2019),Fruit Kgpercapita (2019),Median age (2019),Share without improved water (2019),Alcohol consumption per capita (liters of pure alcohol) (15+ years of age) (2018),Lung Estimated number of prevalent cases (1-year) as a proportion (2020)
83,-1.251860680823705,-0.3169986689634952,-1.4106983175137178,-0.4743429021581164,-1.9654674769565614,-1.0389772775837678,-0.42390055409927563,-1.0931546394721687,-1.0291960754288298,-0.9726442439797213,-0.6305405427504116,-0.7822362097009355,-0.28191616025577093,-0.9355738636140613,-0.7504182625790448,-1.0621069797366027,3.3460242401406104,-1.0160050974164154,-0.8265115014298255
84,-1.251860680823705,-0.6323655069004948,-1.3553249789767885,-0.28749229364298706,-1.2101041819228926,-1.0006671760252537,-0.9227284700782911,-0.14068331117701008,-0.8732876543610534,-0.8193846831356021,-0.004255054772113854,0.102535403802986,-0.3574464453448976,-0.4911197625966825,1.5578071523858508,-1.298454199842438,0.1070155002792681,-0.6012038315496673,-0.843263708595556
85,1.8379228466870317,0.026382989602425563,-0.270007543652975,-0.07133178575293564,0.11178158438602995,0.2905251357616538,0.2795746759493245,-0.3948247275060204,1.6241480415324412,-0.5063225850925799,-0.40493067621771606,-0.3655510326825429,-0.35243969011248877,2.5902626947243244,-0.7510238346489212,0.055170788036435596,-0.5001848452765261,-1.2958709984571368,-0.32716686475901224
86,-1.251860680823705,-0.35221730061128204,-1.0452342831699848,1.1765371801343785,-1.1628939759832875,-1.400794903414165,-0.8459856921284354,0.4278782737096284,-1.078534082832267,-0.6722612504119252,-0.06331753283263811,-0.8886393123095828,0.09703622287246623,-0.6242030588397849,-0.33155195834658113,-1.45960003173278,0.6459399449104976,-1.1884224964432026,-0.812980872565197
87,-1.251860680823705,-0.46107488934080465,-0.5911729071671646,1.4278695672743367,-0.2659000631308053,-0.6090528045382367,-0.5006433064682138,-0.7923574847335595,-0.8305543442027402,-0.3814177303154458,2.445473741464845,-0.8932930454537021,1.3275118187969552,-0.5854684927014009,-1.320091828601485,-1.2017667007082324,0.6413882181821933,-1.4992735427281074,-0.8323103423718091
88,-0.6339039753215576,-0.3001897765861425,1.202923261429343,-0.34171560748659335,1.1976163209969306,0.47356228765232633,-0.897147578202896,-0.3405652775294321,1.118951858681515,0.6302598434281526,-0.4502155167180268,0.4049488218320177,-0.1922931539377952,-0.22549421044065204,0.853804444920915,-0.009287544719701385,-0.6849849504456808,-0.25886789336636545,-0.6815404778802345
89,0.602009435682737,-0.4842871692904823,0.09545649069075808,-0.7417957339542819,0.7255142616008871,0.08336680881562324,0.5098029330561387,0.22467231153570769,0.1390725437790221,-0.8974063753043953,-0.6459570165544962,0.6668853145507982,-0.28726107534727735,-0.14924416453944034,1.6176159850622167,0.7642124483539409,0.025084419169790605,1.3478623043467044,0.3815803614834323
90,-0.015947269819410293,-0.5467201981206498,0.8928325656225394,-0.6633917531263648,0.2534122022048434,0.04505670725710912,-0.43669101282743195,0.1500003641448717,0.2454167037335998,-0.20772482299532177,0.6269574106501696,-0.8918954838633115,0.09701368124654565,0.10045349461137489,0.7259321007123638,-0.05225976655712579,-0.2334536589978938,-1.3358518478461077,-0.23696267232815563
91,-1.251860680823705,0.4458048755897041,-1.2002796310733865,-0.442834760330075,-1.257314387862496,-2.0619988784610865,-0.756452481031341,-0.7437153586353277,-0.9733689999396623,-1.098475255032667,-0.6518307915682585,-0.6505903071010202,-0.35486930803305844,-0.23872596497873227,-0.9719374594545318,-1.2769680889237254,1.9067682486507893,-0.9335446281323401,-0.8451966555762173
92,1.2199661411848843,0.08961644187913352,-1.3553249789767885,0.3419377954334679,-1.3517347997417044,-0.5026358557645904,0.07492733629882252,-0.11639682597144833,0.6517652401608474,-0.09047855909858814,-0.2367691577418095,0.4972876228220817,-0.3574464453448976,2.040989749311315,-0.8126276035382269,0.0014555107396549056,0.6932779028848624,-0.22888228983619294,-0.37871211757664464
93,-1.251860680823705,0.6058895648978255,-0.09281286033480156,-0.7828295930791729,-0.5963715047080355,-1.1482320116580442,-0.295995966817712,-0.9370892641875913,-0.657435375244634,-0.8117282672188877,0.32687768349009955,-0.5812507933205602,0.9371364294639739,-0.3480710550211686,-0.8409673465171584,-0.7935305932526991,0.06878099576151196,-0.15141942114048132,-0.7588583571066831
94,1.2199661411848843,-0.6219600020954669,-1.5435943300023478,1.0211947134472907,-1.3989450056813093,-0.2543296419594157,0.880726108268086,0.8036084166731968,-1.0685498247976386,-0.011913669749140427,0.084714766807993,-0.8201344535252987,-0.3574464453448976,-0.9662153099591717,-0.5384675171655932,-0.6108986504436449,-0.13604670701218177,-0.9960146950629655,-0.591336285449378
95,0.602009435682737,0.19607276026903436,0.2615765063015457,-0.8612335739070899,0.06457137844642659,1.2936822395345606,0.49701234642339515,-0.053203847252160236,-0.8947254896035803,0.6613574505740285,-0.43357426523706005,0.9806291499295434,0.553683041396852,0.30488527655941733,0.40891292810291924,1.4087957759153091,-0.7323229084200455,0.8930800550447833,2.166334740293952
96,1.8379228466870317,0.6787280985330209,1.4133419478696743,-1.017308788078551,1.1976163209969306,1.3178034145899187,-0.014606002702859331,0.24743182749807038,0.4991888928241474,0.9158371854173473,2.4214579656751267,0.9664182205671199,0.3317440271887124,0.5934649460945073,-0.3827763265502762,0.8286707811100779,-0.7323229084200455,1.1479580425078406,1.0452254915104486
97,-0.6339039753215576,-0.5171045305986472,0.6270405406452788,-0.47580839712686246,0.8199346734800954,0.3359297005717439,-0.7692429397594973,-0.8002165762893981,0.04487098980407298,-0.8827127934579129,-0.6691948168840078,-0.5264072482673668,-0.2690841893373162,-0.7519045872099123,-0.7314000977050049,-0.4927250403907276,0.8034296897098265,-0.2138894880711067,-0.733085730697867
98,-1.251860680823705,-0.6875947247117967,-1.388548982098946,2.0265242620071233,-1.7294164472585396,-1.3312691635487157,-1.5238800047207226,0.4182735116975623,-1.1521998980989774,-0.8745327786746302,-0.1516106549505052,-0.8884515823887545,0.21248887896613108,-1.0814013926940016,-1.162655352952435,-1.5133153090295606,2.25634086138456,-1.3408494484344702,-0.8561500217999641
99,-1.251860680823705,-0.5955460283596268,-1.012010280047827,2.4288026309279314,-1.0684735641040792,-1.4263349711198399,-1.6517845920022862,-0.2835634835832333,-1.1476472859480382,-0.9743906925380047,-0.1595493174920486,-0.7894707034023244,-0.13386347575602522,-0.7343030027648552,-0.5263584000363394,-1.2447389225456573,0.9782159960767116,1.2004329082617233,-0.8393978146342337
101,0.602009435682737,-0.23855717120251568,0.4830698604492629,0.19612104604322994,0.6310938497216786,0.30471406226480585,2.5562765853703313,2.5072149991660826,0.018006828438583453,-0.2411016857003517,-0.5014487359303232,-0.15298671201354247,-0.2713254952346327,-0.7851232362499283,0.4403417638782287,0.9790735575410636,-0.6749711516434113,0.030993179063030847,0.8970328896597556
102,0.602009435682737,0.27371383458347337,0.5605925344009639,-1.1865734569687267,0.5838836437820736,1.411450329510729,-0.001815416070115829,-0.19702841789182748,0.04862444657260247,0.8834617871057675,0.45720424728134107,0.8310993312753678,-0.018810847417037556,2.3703682044272605,-0.033048087154944894,1.107990223053337,-0.7323229084200455,0.3433435137161577,1.5026896102669354
103,-0.015947269819410293,0.697137837803455,0.9925045749890122,0.9076188533694673,0.3950428200236568,0.17417593843580148,-0.9994711457044768,1.2694902926862506,0.31415437838453103,0.10512479055191228,2.474633587641733,-0.8511908650407057,0.503785982930296,0.8232762521318188,1.4633076138503496,0.0336846771177234,-0.6913573678653068,-1.3133626303044537,-0.7717446703110912
104,-0.015947269819410293,-0.5731341718564897,-1.0452342831699848,2.0250587670383777,-0.7380021225268489,-1.0020860686755697,-0.19367229699246102,-0.9416043135265539,-0.8434580352392003,-0.039051720042734175,-0.047175813435017616,-0.8932930454537021,-0.3499678484108689,-1.1032019748489668,-0.8656563452855339,-0.9331903142243291,-0.16790879411031187,-1.423309940059581,-0.7137562608912548
105,-0.6339039753215576,-0.3946397432779343,0.5162938635714205,-0.7850278355322922,0.6783040556612819,0.9389590769557397,-1.0890044591252415,-0.9207706229622785,2.332838686726028,0.7836340272226311,-0.6641930238415223,0.24072757113542728,-0.1253586693742305,-0.23315947743104432,0.23640854180926246,-0.020030600179057296,-0.3709158061926838,0.48577530921277523,-0.6171089118581942
106,1.8379228466870317,-0.6203591552023856,0.36124851566801847,-0.9967918585161052,0.06457137844642659,-1.046071740835344,2.684181172651895,-0.5371074035295115,-0.9855396229055816,-1.084399286040139,-0.3018183736446702,-0.24846443084378708,10.795351721600174,-0.25024989126041436,2.8222213169773283,-0.772044482333987,4.126190201371968,-1.160935663419163,-0.6299952250626023
107,-0.6339039753215576,-0.10168476184407174,0.25050183859416014,-0.7461922188605201,0.5838836437820736,0.44518443464602026,-0.6669192699342466,-0.5209262858288156,-0.531952871833701,1.5806575079782892,-0.5758136010808413,-0.2967328309223104,-0.31308054412179526,-0.9078340889946126,0.0704161140475135,-0.37455143033780997,-0.7323229084200455,0.38582317829333573,-0.46891631000750117
108,-0.6339039753215576,-0.5411172339948654,0.184053832349845,0.4818925649487216,0.5838836437820736,1.0255115286249719,-0.756452481031341,-0.3999025203064723,1.5349762456880023,-0.6508981424213893,-0.473718883597361,-0.5639932488186437,-0.05705493911010821,0.702861241361778,0.9862940282069306,-0.08448893293519427,-0.13513636166652093,0.0859669046872118,-0.591336285449378
109,1.8379228466870317,-0.601148992485411,-1.2888769727324734,-0.00318626970624146,-1.0684735641040792,-0.3181798112236019,0.7656121076192659,-0.440513541019539,-0.18833925256271355,-0.7526692205377843,-0.5942986267148518,0.1981596801240734,-0.3549288580223375,0.8184552026299668,0.3633161944624991,-0.48198198493137134,-0.4191641095127095,0.20590943796010125,-0.3142805515546042
110,0.602009435682737,0.13203888454578583,0.5605925344009639,-0.26844085904928777,0.5838836437820736,0.7942320266235792,1.315601960834577,0.3263858833628119,0.6635394338010627,-1.0380304373311073,-0.6594778003911508,2.8221775120270873,-0.3296180062090051,-0.35316322419831564,-0.45394171435435754,1.2583929994843235,-0.729591872383063,1.417828712583777,1.9601537290234226
111,0.602009435682737,-0.18733007062391674,0.30587517713108914,-1.110367718593929,0.06457137844642659,1.2624666012276224,0.5993361441532336,0.5606007304030665,0.7438724219862636,1.1152944761563415,-0.08324654414255847,1.9229256497735592,-0.12499680559465808,2.9734509996720053,1.2425750615655171,1.7096013287772807,-0.7241298003090978,1.497790321997567,0.948578142477388
112,-0.015947269819410293,3.1744484048466366,1.8895526592872658,2.67793677561477,1.7641387922721827,0.6381538350888988,0.15167008866776088,0.8708942740643238,2.1859573827623544,-0.23469570841689516,2.6681404759695933,-0.8841706067803975,-0.12407255523663165,0.3080839103768748,0.13811974469603241,0.2915180081422706,-0.6931780585566285,-1.110959597959442,-0.752415200504479
113,-1.251860680823705,-0.12249577145412753,-0.934487606096126,0.5119352118080169,-1.0684735641040792,-1.1255297292530002,-1.0506330573598548,-0.9235359896479769,0.04195224383295147,-0.9148173142269094,-0.5953749469101184,-0.47004507685901337,1.618656477626189,0.49243033708762435,-0.6715999209242877,-1.1265653124927397,0.7187675725633663,0.8081209641948243,-0.846485286896658
114,0.602009435682737,-0.2537652166867872,0.4941445281566488,-0.6736502179075875,0.6783040556612819,0.4111310110384521,1.2132781631047385,0.7477364574125831,0.25295021607429113,-0.6618947115375269,-0.1113341601202009,1.5937475786292339,-0.32175634300142236,-0.6382365348526515,0.6699687298250556,1.3765666095372404,-0.7323229084200455,1.425325053890224,1.283622285791998
115,0.602009435682737,0.8276068595895739,0.5605925344009639,-0.9975246060004782,0.34783261408405175,0.07911013086467723,1.9167533931533385,0.20958528349245015,0.751604542929434,0.38974739440554823,-0.3234852632396151,0.9926980584421793,0.5120934074330352,0.3165360168827696,-0.3545190950951428,1.0542749457565561,-0.506557262696152,1.2878908589819855,0.6457497821737981
116,-1.251860680823705,-0.6899959950514186,-1.3553249789767885,0.9647731571505652,-1.5877858294397262,-0.5068925337155364,-1.191328090579116,-0.6260227379401123,-1.121973824439284,-0.8462158153198757,-0.2493487816907779,-0.8228103832446688,0.04713620854846339,-0.8927169101173055,1.0268713442109558,-1.0513639242772468,0.8407538488819218,0.7281591164766349,-0.7781878269132951
117,-0.6339039753215576,-0.46587743002004833,0.184053832349845,-0.9901971311567477,2.1418204397890177,0.23518832239935766,-0.8459856921284354,-0.6528369656381375,0.8388307812579334,-0.12561261515533015,-0.11111616678585365,0.41093799420578286,-0.3574464453448976,1.2210234156265163,0.16161499126313417,0.40969161819518785,-0.6139780134841336,1.1404617012013936,-0.4109279005876648
118,1.8379228466870317,-0.5891426407873019,3.2406621195883396,-1.0781268292815143,3.1804449704603153,-0.3153420259229719,0.7016598139784841,-1.0497366565324868,2.884592230485002,-0.5832584739228046,0.3814977055592328,-0.08590372451306712,-0.3072434222185548,1.928756007494325,1.6768710007114382,-0.8687319814681924,-0.5830262717316643,-0.8435876983896256,-0.08877007047746274
119,-1.251860680823705,-0.6539769399570912,-0.6243969102893223,0.8248183876353118,-0.3131102690704087,-0.31959870387391787,-1.7413178030993808,-0.9683103286230427,-0.08419220421245821,-0.9883531792540633,-0.6567859591494734,-0.5622055952174785,-0.3574464453448976,0.7749465603778022,2.5603512198867713,-1.1265653124927397,-0.5611779834358037,-0.03897322917403894,-0.6299952250626023
121,-1.251860680823705,-0.5995481455923298,-1.034159615462599,1.2402862112748345,-1.304524593802101,-1.6888301114281667,0.08771779502697907,-0.620323083778559,-0.8828052924829514,-1.0030157915089253,-0.5566477317184181,-0.8203519178534291,-0.0005625915864451805,0.5658579947249326,-0.9599836274902698,-1.0835930906553153,1.8667130534417116,-0.0839517536214949,-0.8271558170900459
122,0.602009435682737,-0.05445977849817582,0.2726511740089316,-0.48386861945496606,0.44225302596326016,0.7885564560223192,0.7016598139784841,-0.3133751288537625,-0.05628602526011169,-0.4871513322182821,-0.6568085032174066,1.635850200036294,-0.15170554022658614,-0.4962311161004894,-0.524927572470913,1.2154207776468982,-0.7323229084200455,1.2753970362393618,1.3029517555986105
123,0.602009435682737,0.08001136052064628,0.2394271708867743,-0.6164959141264892,0.5366734378424702,1.2255753923194264,0.6760790244267588,0.11718934626764568,0.5807787059961571,0.5527307805343078,-0.4726175695301513,1.1582303970101009,-0.22342853698679996,-0.30015086400460356,0.4735555174687365,1.5162263305088706,-0.6868056411370025,1.465305858597119,1.7733021875595054
124,1.8379228466870317,-0.07366994121515043,0.4941445281566488,-1.0744630918596492,0.3950428200236568,-1.0531662040869199,1.2644398701127768,-1.1213239247127182,-0.876517776516595,-0.9431534503593769,-0.6593783335627149,-0.5012388197686398,-0.3446935150826953,0.7968386983211391,-0.79108895005002,-1.0191347578991783,1.729250906246922,-1.0509883313229984,-0.7395288873000709
125,1.8379228466870317,0.32734220550169413,-1.477146323758033,0.11332058030907442,-0.7852123284664523,1.5079350297321672,0.9063071536289861,1.508325439936101,0.09516939050359881,0.8408923103555672,-0.5813645693350924,1.8943860303311058,-0.3320303791431679,2.641425319068846,-0.5576902777583077,1.4732541086714461,-0.7177573828894717,0.915569317268511,1.3738264782228546
126,0.602009435682737,-0.14330678106418332,0.6381152083526647,-0.9638182217193177,0.20620199626523833,1.4965838885296452,0.9958404926306679,0.42817546808650553,0.8583098667342833,0.408178674987855,-0.17015242249553367,2.9051643870151027,0.04016506293966181,1.639599327016574,0.2353880678153236,1.5699416078056512,-0.7259504910004194,1.6702078401765739,1.4189285744382831
127,1.2199661411848843,-0.6203591552023856,-1.4217729852211036,0.10159662055910551,-1.1156837700436826,0.5955870555794407,-0.6285478937497774,-0.5989229001722911,-0.6835572282916859,-1.0262998652526611,-0.6448912459834649,-0.8891824309297944,-0.3574464453448976,0.8040918549414093,-0.8869390888218346,0.37746245181711974,-0.07778460488988664,-0.48376015814705814,-0.5526773458361537
129,-0.6339039753215576,-0.3434126426993353,0.9260565687446971,-0.756450683641743,0.48946323190286517,-0.16919608294049746,-1.3831849715014615,-0.47656747915850384,1.8748061536270868,-0.6600060038055224,-0.6644507589616905,-0.346975688017949,-0.3151294134180803,-0.07946163476341252,0.17631338332544735,-0.09523198839455019,-0.6021435239905425,-0.17640742408229257,-0.24340582893035978
130,0.602009435682737,-0.18652964717737616,0.28372584171631743,-1.2114868714374105,0.2534122022048434,1.3802346912037928,-0.42390055409927563,-0.10134306268907857,-0.22068522565978624,1.596537106979277,-0.35816208975448605,1.113739243245163,-0.3021747410015418,1.015526833018243,-0.4061040053967553,1.1939346667281865,-0.7168470375438108,0.7231616350404708,0.8326013236377152
131,0.602009435682737,-0.1977355754289447,0.16190449693507325,-0.9909298786411207,-0.12426944531199187,1.5292184194868972,0.3691077591418315,-0.011882448816454718,-0.17224886727522107,1.0650385122523731,-0.3379841017869254,1.0321121463247716,-0.05874221965007896,-0.07841764063393347,0.01800125964020807,1.4087957759153091,-0.7323229084200455,1.3728501881363162,1.1483159971457133
133,0.602009435682737,-0.5859409470011395,-0.4250528915563771,2.282985881537693,0.3006224081444484,-0.45013682770292424,-0.15530092080799207,2.446725074065058,-1.0946494155284745,1.5964043632716836,1.143319013569288,-0.8849604480154792,-0.3574464453448976,-1.169580475083705,-0.802159379738241,-0.7827875377933433,0.688726176156558,-0.6886619609981999,-0.733085730697867
134,-1.251860680823705,-0.35541899439744445,-1.0673836185847563,-0.5227042361267381,-1.0684735641040792,-0.7566176401710251,-0.9738902538290818,-0.6764096591061274,-1.174844285328841,-0.26015066779002377,-0.382440237062153,-0.8757720939455813,-0.2553500573120507,-0.7637197343915145,-0.13421266533984288,-1.2769680889237254,1.839402693071886,1.3078814996398098,-0.822645607468503
136,1.2199661411848843,-0.6731871026740658,-1.5768183331245054,-0.14827027161210657,-1.9654674769565614,-0.43311011589914017,1.6737346773183677,-0.9370741929165399,-0.6526382621003983,-0.9535519990254193,-0.5769503140882781,-0.1093462455352712,-0.3574464453448976,-0.7502054060066334,-1.290709170417674,-0.9439333696836854,0.5731123172576287,-0.9660290319566944,-0.6557678514714184
137,-1.251860680823705,-0.47228081759237317,-1.0673836185847563,0.9647731571505652,-0.8796327403456606,-1.1922176838178182,-1.3703945255637637,-1.0142599641235732,-0.717520622952776,-1.0732847546951563,-0.3015525485715768,-0.7350662674065308,-0.15331062736704862,-0.38827322214902693,-1.4317028505896792,-1.0835930906553153,1.5926991043977927,-0.8935637638493441,-0.8381091833137928
138,-0.6339039753215576,2.9183129019536422,0.0622324875686005,-0.8964054531569966,1.008775497238514,0.49058899945610834,0.08771779502697907,-0.858739707813137,2.4518186020432227,-0.6495451731630499,-0.24599106270190474,-0.4643047322555337,-0.3173443299341737,0.31542078683444347,-0.49921445301182105,0.6352957828416669,-0.7323229084200455,0.1709261146893705,-0.29495108174799206
139,-0.015947269819410293,-0.4474676907496143,0.9814299072816264,0.2950419564335923,0.3950428200236568,0.6197082306348007,0.9702594472697679,2.517916039306698,-0.16535794925451552,-0.6818495305411806,0.6619677519189588,-0.8926179412750371,-0.2875957041133659,-0.2446945475495362,0.4269269289345435,0.28077495268291464,-0.6340056110886726,-0.9785230930036974,-0.12098585348848295
140,0.602009435682737,-0.26096902770565267,1.5573126280656906,0.05543352904360307,1.1504061150573257,0.8438932693846153,1.2260686218328951,2.5078311267328735,0.07586660088924016,0.36376721676354146,-0.2993595657233101,-0.8932930454537021,-0.3548777376244346,-0.8234397321814154,0.9025550503175089,0.18408745354870917,-0.6312745750516899,-0.9960146950629655,0.7552834444112667
141,0.602009435682737,0.6611187827091276,0.0622324875686005,0.2869817341054888,0.5366734378424702,-0.4146645114450421,0.3307365108619498,0.5965619794955757,-0.9050266452804446,1.4423885651897457,4.345780865440284,-0.8872527852392633,-0.34752636413632115,-1.0228040236137013,-0.5511100538641897,-0.34232226395974147,-0.7323229084200455,-0.27635955500173204,-0.591336285449378
142,-1.251860680823705,-0.5619282436049212,-1.4106983175137178,0.6460280014482861,-1.3989450056813093,-0.8488456624415194,-1.1657471347514272,-0.8703095126255997,-1.1248272079474508,-0.7067314697261516,-0.40972277999919837,-0.6832236452214805,-0.3574464453448976,-0.1393536919830434,2.432127149770315,-1.3951416989766432,0.8953745696215732,2.2624240460823546,-0.8310217110513684
143,0.602009435682737,-0.02884622820887634,0.6713392114748222,-0.6582625207357534,0.5366734378424702,0.04931338520805514,1.2260686218328951,1.2501372049572352,0.4478499872659335,-0.2826720621480651,-0.5930676809884824,0.3096687851987236,-0.24235137089297362,-0.25664208069121364,-0.367008931375365,1.2583929994843235,-0.689536677173985,0.5707345192149312,0.2784898558481677
144,-0.015947269819410293,1.1029525251995431,1.5130139572361472,1.4110163751337566,1.3864571447553475,0.4834945362045323,-0.14251046207983553,-0.2978620784342254,0.9927004481485119,-0.3386177074144973,1.4058729779030963,-0.8932930454537021,0.4140826235553616,0.7043579714943058,-0.3239125894432427,0.30226106360162686,-0.729591872383063,-0.5337361640306781,-0.7846309835154992
145,0.602009435682737,-0.0032326779195770094,1.081101916648099,-0.9506287670006027,0.7727244675404921,1.2383454261722644,0.4074792632308881,-0.10135312965618916,0.9027394494124062,0.8158459486440934,0.3361950545816788,0.7913549151896374,-0.09492353409499951,0.0670832047540112,0.07373360627559947,1.1617055003501175,-0.7323229084200455,1.352859785782881,1.9472674158190146
146,-0.6339039753215576,0.8772331132750917,2.0113740040685104,-1.122091678343898,1.6225081744533691,0.8268665575808313,-0.20646275572061734,0.39147320267580316,2.39634629282478,3.2179317545503645,-0.5210785854927091,1.2181408316946147,-0.14999372864011762,0.3750920832362612,0.5428247231323036,0.9468443911629948,-0.7141160015068283,0.958048981845689,1.728200091344077
147,-0.6339039753215576,0.06720458537599655,1.092176584355485,-1.0268345053754004,0.9143550853593038,0.6282215865366907,0.6760790244267588,-0.46086903605624824,0.09442531733563095,2.18062703286832,-0.3328692632772248,0.13632848675321332,-0.07975042383653962,-0.5637039446364742,-0.03944202896145919,0.6675249492197358,-0.7323229084200455,0.22090223972518752,0.8454876368421235
148,0.602009435682737,-0.2633702980452745,-0.15926086657911642,1.354594818837031,0.6783040556612819,0.04789449255774114,-0.7308715635750284,2.5163099933073543,-1.0527998978936086,2.3640707988532506,0.7766181108777566,-0.8821622474751775,-0.3034621068805116,-0.9282431092136765,0.6090777098246639,-0.24563476482553637,-0.5347779684116387,-0.8610793600249897,-0.6299952250626023
149,1.8379228466870317,-0.5955460283596268,0.7931605562560667,-1.0312309902816388,0.34783261408405175,-1.044652848185028,-0.07855829634364114,-0.6226655211271482,-0.2562788685591573,-0.2670624777964588,-0.632736466054201,-0.0018293192121294649,-0.327062107118468,0.8461096916325147,-0.09255436421952054,-0.9654194806023976,-0.029536301569861083,-0.9460386296032445,-0.7008699476868467
150,-0.6339039753215576,0.015177061350857007,0.8374592270856102,-0.46042069995502827,0.5838836437820736,0.1812704016873775,-0.040186792254584554,-0.6788245640281063,-0.1696311542096662,0.3057507696586507,-0.5842094156504625,-0.5653554196616287,-0.3574464453448976,-0.5107450466472037,0.09727944575129538,-0.10597504385390648,-0.2161570974303375,-0.4737649569703331,-0.282064768543584
151,1.8379228466870317,-0.46507700657350776,-1.7650876841500651,-0.11749487726843809,-1.6822062413189363,0.1514736560307554,0.48422214350441345,1.1966919683626,-0.34948470073224497,-0.488639113763808,-0.614474806499612,1.5348199207781879,-0.29014013190669846,1.6189756821430032,-0.003390744541860337,0.2915180081422706,-0.3873020224145793,0.6556938483692869,-0.005009034648810147
152,-0.015947269819410293,-0.6083528035042766,-0.10388752804218711,1.4007579103525336,-0.7852123284664523,-0.8573590183434113,-0.33436734300218096,-1.021241770560039,-0.5659619004612129,-0.8796538725194926,0.35681795912480646,-0.8932930454537021,-0.33368636614886465,-1.0192025612547555,-1.0078043252085072,-1.0835930906553153,0.3500777075707179,-1.4955253385633296,-0.7846309835154992
153,-1.251860680823705,1.0045004412750482,-1.1006076217069138,-0.4098611235332876,-1.3517347997417044,-1.450456146175199,-0.7052906461187155,-1.0003009032705525,-1.0540306913498483,-0.04721912240072712,-0.5397767349483136,-0.785146374043188,0.2070273026069756,-0.29492764894902296,-1.4328215128962016,-1.2769680889237254,1.937719990403259,0.1259477093941093,-0.8290887640707072
154,-1.251860680823705,-0.3474147599320383,-0.2810822113603609,-0.6897706625637948,-0.7852123284664523,-1.7016001452810048,-0.7180811048468718,-1.1114663796975215,-0.9435682676227968,3.678696511244,-0.23397888253136676,-0.8455246519566568,0.2530028892566033,-1.0142626535643482,-1.3126248963600717,-1.1587944788708082,1.3651127679825774,-0.3413283626504408,-0.7846309835154992
