,Parent location,Green house gases emissions per capita (tonnes CO2e) (2012),Obesity rate of adult (2016),Pm2.5ug/m3 (2019),Mean BMI 18+years (2016),life expectancy at birth (2019),Daily smoking prevalence (2012),Vegetable consumption-per-capita (2019),Poultry kgpercapita(2019),Beef kgpercapit(2019),Sheep & goat Kgpercapita(2019),Pig Kgpercapita(2019),Other meat Kgpercapita(2019),Fish & seafood Kgpercapita (2019),Fruit Kgpercapita (2019),Median age (2019),Share without improved water (2019),"Alcohol consumption per capita (liters of pure alcohol, 15+ years of age) (2018) ",Lung cancer ASR Incidence (2022)
87,0.0,0.02532200122667134,0.23451327433628322,0.634575569358178,0.3706896551724135,0.5261116084750816,0.28034680460423095,0.07778288179411633,0.08393461693941356,0.15557993442579238,0.5110806128447405,0.0,0.1510794187180552,0.10053970478532967,0.02075564562586359,0.08734939759036142,0.28274311410905006,0.0011279940872151563,0.02275497765136124
89,0.6000000000000001,0.02278103916586349,0.37168141592920356,0.12370600414078677,0.5517241379310345,0.6717397791703967,0.5086704908282953,0.2641774358810276,0.30687325483625794,0.04826493304549544,0.0042073618313800895,0.41073998794043703,0.00629307272910554,0.1730317875123331,0.4531835812463893,0.6385542168674699,0.15589282368371746,0.7571495049958391,0.4758228362454287
90,0.4000000000000001,0.015946727416104443,0.5309734513274337,0.14216701173222912,0.4655172413793103,0.6636824828409424,0.2947976708209439,0.25049205086303433,0.33132412605529493,0.19170447857967796,0.2129153435014654,0.00036792872244517313,0.040748529632535,0.21452672989706748,0.32192851920718024,0.40963855421686746,0.10267940790706391,0.04452259248928115,0.3539211702559935
91,0.0,0.12459476036099185,0.11283185840707965,0.19409937888198758,0.18965517241379315,0.22053118472097877,0.22254333973737922,0.08669769179985855,0.051098373208623954,0.006446750968956977,0.003244293378618028,0.06389507916505399,0.00023107540128156965,0.1581616354799183,0.07200365416750479,0.0662650602409639,0.543189057522953,0.15135027070138385,0.010564811052417716
92,0.8,0.08560413563480242,0.08185840707964603,0.3788819875776398,0.1724137931034484,0.5484929871680091,0.41040460055464734,0.20166852018194203,0.42475262968417815,0.2160892845131149,0.07129810282034092,0.3660908916312317,0.0,0.5370064854466674,0.09545392100393885,0.42469879518072284,0.2934232715008432,0.3384645898956723,0.3010971149939049
93,0.0,0.1421186366424253,0.334070796460177,0.11404416839199451,0.31034482758620663,0.4127126230975826,0.3265895764977123,0.05125739002140825,0.12373849161739403,0.06608421332763105,0.16371405168075584,0.08214972990504998,0.11607695713940086,0.13999058723383115,0.09128233644559838,0.20180722891566272,0.16488664043470116,0.3590338911781584,0.0938642828118651
94,0.8,0.007710505563830719,0.044247787610619475,0.5388198757763976,0.1637931034482758,0.6007162041181733,0.5924854859834978,0.3702810501092043,0.029214199295189317,0.2324291619326256,0.12400884251987548,0.019260079447791557,0.0,0.037266916009445775,0.13581003798339103,0.2530120481927711,0.12272812441446505,0.13476212144395458,0.19341731003657053
95,0.6000000000000001,0.09725751336195566,0.40486725663716816,0.09558316080055211,0.4310344827586208,0.9262906595046254,0.5057802886832202,0.21325011507032507,0.06918025325038524,0.3724556759043474,0.03902979327034343,0.49333768475728085,0.08169514709251863,0.24849935520077127,0.2752635834616941,0.8192771084337348,0.0,0.6363877353721973,0.6607070296627388
96,1.0000000000000002,0.1500920003504775,0.6349557522123894,0.05883367839889579,0.6379310344827587,0.9313637720083552,0.39017335894951677,0.2683486507703064,0.3896719574460961,0.42538221481404226,0.5071429686589327,0.48959644779067696,0.06179529676922238,0.2964557389389612,0.15872764055739244,0.6566265060240964,0.0,0.7040674147163162,0.485981308411215
97,0.2,0.01918864452816963,0.47787610619469034,0.1863354037267081,0.5689655172413792,0.724858251268278,0.2196531664940366,0.07634251901275796,0.2852142369281899,0.05132089517072888,0.0003972750717577056,0.09658810285729019,0.007922877710588505,0.07288123103007685,0.10741053646436441,0.2861445783132529,0.31609518456061464,0.3424457419207292,0.08370581064607885
98,0.0,0.0005257162884430037,0.0752212389380531,0.7755348516218082,0.10344827586206895,0.37421665174574725,0.049132945136823994,0.29965939472553094,0.009981199846722619,0.05302216961985484,0.08526075330160675,0.0012745866318162097,0.051102451221633025,0.018125207261114457,0.043930152579768386,0.0,0.6151395915308225,0.04319554181426214,0.0
99,0.0,0.010601945150267241,0.1504424778761062,0.8702553485162182,0.22413793103448265,0.35422262011339867,0.020231212703398116,0.1710313110086737,0.011027945934710754,0.03225378204359123,0.0839591243776233,0.02733276439112245,0.020047253276001438,0.07580627540138407,0.13759248908286237,0.07530120481927705,0.35207045156454936,0.7180014626237027,0.020723283218203985
100,0.8,0.03355822307894506,0.10398230088495578,0.6256038647342996,0.3017241379310345,0.6529394210683375,0.5982658613719155,0.314400059996443,0.02128301397299634,0.012732173883245823,0.02458668184425494,0.08357830541458558,0.1451479152726517,0.1246982333384496,0.16624667998375203,0.6234939759036143,0.10286677908937607,0.2508791662459594,0.7338480292563999
101,0.6000000000000001,0.04968018925786384,0.4491150442477877,0.34454796411318156,0.5344827586206897,0.7182930468516857,0.971098267566574,0.6825068968327904,0.2790375728759696,0.18476277917980652,0.02790104534938154,0.19489657225380516,0.007721914161910711,0.06736093126955076,0.2798898796883172,0.6987951807228915,0.011804384485666106,0.4074712882754267,0.6403900853311661
102,0.6000000000000001,0.10575659335845089,0.4646017699115045,0.018978605935127665,0.5258620689655171,0.9510593852581319,0.3930635610945918,0.18689089058205396,0.2860772395426517,0.41864879936345756,0.18508249052122022,0.4539717523195468,0.03036328577446298,0.5917428416635828,0.21020732137742537,0.7349397590361445,0.0,0.49041203456257304,0.534741974806989
103,0.4000000000000001,0.15210724612284238,0.5508849557522125,0.5120772946859905,0.4913793103448276,0.6908385556550285,0.16763005967456307,0.4556648263320553,0.34712843568079627,0.2567707490018997,0.5158616825783542,0.011084020595600604,0.0772211973518659,0.3346459523987483,0.43046952843904224,0.4337349397590361,0.008431703204047219,0.05049432448178955,0.09183258837870786
104,0.4000000000000001,0.013055287829667923,0.14380530973451328,0.7751897860593514,0.2844827586206893,0.4434497165025364,0.34971096244445304,0.05042990137623431,0.08096777336363575,0.22678500690518708,0.10238396639661249,0.0,0.0006705579014416264,0.014502370332845259,0.08764813813619207,0.16265060240963858,0.11617013303353944,0.021299183924372463,0.12433969930922392
105,0.2,0.03259440988346622,0.4557522123893806,0.1135265700483092,0.5431034482758619,0.8516860638615338,0.14739882384977893,0.05424816361098668,0.8112685452667957,0.39788668319347836,0.001217372721936029,0.298547670139895,0.020809824807780923,0.15908667851341002,0.2498710936764621,0.4186746987951807,0.07438635937792769,0.5282330262596902,0.11214953271028039
106,1.0000000000000002,0.007885744326645055,0.42477876106194695,0.06366459627329195,0.4310344827586208,0.434198746642793,1.0,0.12456344342682582,0.048300078173689726,0.009374262352263716,0.060632585743814936,0.16976065312671126,1.0,0.1562465808545343,0.6305003976073377,0.20783132530120485,1.0,0.09096940961909812,0.23608289313287287
108,0.2,0.016560063085954615,0.3893805309734514,0.4118357487922706,0.5258620689655171,0.8698895851984481,0.22254333973737922,0.1497094549996609,0.6278223475192201,0.09953356387488294,0.03244765224512657,0.08669303328773396,0.026934182950167335,0.3146352965073284,0.36025355966797573,0.4006024096385541,0.12291549559677721,0.4220688773400195,0.12840308817553842
109,1.0000000000000002,0.009988609480417068,0.09513274336283187,0.29761904761904767,0.22413793103448265,0.5872873769024172,0.566473955695147,0.14226653334230738,0.23159405124515614,0.07836727757265405,0.012677309260159711,0.2873410443534671,0.00022573593504290098,0.33384478681316115,0.2685517854716224,0.28915662650602403,0.06445568671538318,0.4539181251798593,0.41080861438439664
110,0.6000000000000001,0.09024796284938229,0.4646017699115045,0.23516218081435475,0.5258620689655171,0.821247388839152,0.6907514340606107,0.2828188325587318,0.42745977686111647,0.01901802701944756,0.0019904842119295874,0.9781524799307602,0.0024951979511627035,0.13914436677931175,0.1482521597785964,0.7771084337349398,0.0005621135469364812,0.7757282144461055,0.7175944737911419
111,0.6000000000000001,0.05528782966792255,0.41371681415929207,0.03692201518288475,0.4310344827586208,0.9197254550880332,0.5289017035316934,0.32574419436695556,0.4459301051762372,0.46686521960269195,0.0964697829743473,0.7414111505250861,0.02084227081587286,0.6919635883338207,0.3979778961995037,0.9036144578313251,0.0016863406408094436,0.7969610252464082,0.4270621698496546
112,0.4000000000000001,0.42328923157802506,0.7300884955752213,0.9289164941338856,0.7413793103448272,0.7884213667561921,0.42774564001470294,0.3826127609703619,0.7774972892877745,0.18609509039962224,0.5475892136983019,0.002401616665577712,0.020925142427480226,0.24903090654336957,0.23540307155642282,0.5060240963855421,0.008056960839422898,0.10423993218898019,0.16903697683868346
113,0.0,0.06238499956190309,0.16592920353982302,0.4189095928226364,0.22413793103448265,0.41748731721874033,0.1560693493601532,0.05374134533274315,0.2845431527624825,0.044643816665033434,0.012500835012728839,0.11142627661871651,0.1771844960691486,0.2796657326014465,0.11621306845027292,0.10843373493975905,0.29866966460558364,0.6138279055362584,0.01869158878504673
114,0.6000000000000001,0.04801542101112767,0.4513274336283187,0.1397515527950311,0.5431034482758619,0.7406744255446132,0.6676300192121375,0.36004120367545545,0.3330562469366668,0.0972465041859975,0.09186451688942165,0.6547501632699582,0.0032001029525715262,0.09177067236320802,0.3136907615817941,0.8102409638554214,0.0,0.7777187746389427,0.6261682242990655
116,0.0,0.0002628581442215023,0.08185840707964603,0.5255348516218081,0.1293103448275863,0.547597732020292,0.124277446573558,0.1082676238060557,0.01693084179063336,0.05891151426147265,0.06923553846530929,0.01855560144140491,0.03627633602233319,0.04948093466376703,0.36622650391758077,0.12951807228915657,0.3237774030354132,0.5925950314571867,0.08167411621292159
117,0.2,0.024796284938228337,0.3893805309734514,0.06521739130434785,0.8103448275862066,0.7036705461056396,0.2023121270339811,0.10335328792986764,0.4677631293377366,0.20878212511950955,0.09190025923616296,0.34335807702122934,0.0,0.4007438713341253,0.23886155062049153,0.5391566265060239,0.024358253700580854,0.702076854523479,0.19544900446972777
118,1.0000000000000002,0.011302900201524576,1.0000000000000002,0.04451345755693582,1.0000000000000002,0.5878842136675617,0.552023089478434,0.030612114394084306,0.9381288716717461,0.11360122057388626,0.17266959049875638,0.21255715913495782,0.004501383632596861,0.5183553989040167,0.4619058660063563,0.18072289156626498,0.030728873899194303,0.17523721449110913,0.6505485574969525
119,0.0,0.00420573030754403,0.2278761061946903,0.49258109040717746,0.3620689655172413,0.5869889585198447,0.0,0.045535397996285754,0.2555397579783005,0.029349872634425237,0.0024318404732145953,0.08716365949138294,0.0,0.3266144883408749,0.591953355944814,0.10843373493975905,0.03522578227468615,0.38889257882516104,0.26046322633075986
120,0.0,0.029440112152808205,0.14823008849557523,0.5695307108350588,0.2068965517241379,0.5320799761265294,0.10693641000367572,0.3417349834037944,0.0989490277353128,0.1228419472070541,0.13264273661882495,0.02163433704193218,0.015256837304930666,0.1416257484486785,0.03586396439646718,0.09337349397590355,0.25763537567922057,0.049167273806770544,0.03494514425030476
121,0.0,0.010163848243231403,0.14601769911504425,0.5904071773636992,0.18103448275862055,0.2990152193375111,0.41329477379798996,0.10931221905762989,0.0719209698522797,0.026300351545830377,0.018850577576423784,0.01920282875274058,0.0319994900307793,0.291867995263692,0.07376324743100701,0.12048192771084332,0.534944725501218,0.37694909111060637,0.028850060950832992
122,0.6000000000000001,0.06983264698151231,0.40707964601769914,0.18443754313319533,0.4999999999999998,0.820053715308863,0.552023089478434,0.1655676280888802,0.2619560048889975,0.13358952486088876,0.0024281441313266927,0.6658342999637569,0.01844746959808627,0.11536923828281087,0.13780310560757883,0.7650602409638553,0.0,0.7379072543883738,0.6180414465664364
123,0.6000000000000001,0.08455270305791641,0.40044247787610626,0.1532091097308489,0.517241379310345,0.9119665771411518,0.5462427718934814,0.24447866259378445,0.4084312575854379,0.3498635678057296,0.03262822450610483,0.5400938351783546,0.01201652772263943,0.1479540001551226,0.28477891420446266,0.8493975903614458,0.00936855911560802,0.788335180039094,0.6160097521332791
124,1.0000000000000002,0.0677297818277403,0.4513274336283187,0.045376121463078,0.4913793103448276,0.4327066547299312,0.6791906832837755,0.017492069160698034,0.07336660864661203,0.03875048448088594,0.002006792865961872,0.10321406324941935,0.0011434735992981377,0.33025254007803095,0.09862439133479707,0.13855421686746983,0.5066516769720817,0.12016455610889974,0.13043478260869568
125,1.0000000000000002,0.1116270919127311,0.05752212389380531,0.32505175983436857,0.2758620689655171,0.9713518352730524,0.5982658613719155,0.4994369664750676,0.2967789502002015,0.4097952257420766,0.014797986780063917,0.7338976743443345,0.002278895916637179,0.6367873142200178,0.13298046499407853,0.8373493975903615,0.0029979389169945666,0.6423594792294745,0.5002031694433158
126,0.6000000000000001,0.06010689564531674,0.48008849557522126,0.07142857142857144,0.4568965517241377,0.9689644882124737,0.6184971029770461,0.3014741603818328,0.47224180132734356,0.31979970970169197,0.0822206315163451,1.0,0.03565127803200186,0.47030312705897587,0.24972088082666782,0.8644578313253012,0.001311598276185123,0.8427443526330282,0.5713124746038196
127,0.8,0.007885744326645055,0.06858407079646017,0.3222912353347136,0.2155172413793105,0.7794688152790212,0.2514450721708051,0.11323430442356566,0.1177325006431,0.021457744193489423,0.004382106354695611,0.0010821799630478114,0.0,0.33145787503026525,0.0845153375190109,0.5301204819277108,0.13471988008244334,0.27078494219093585,0.1202763104429094
128,0.4000000000000001,0.11460615088057478,0.14380530973451328,0.28002070393374745,0.35344827586206873,0.5490898239331541,0.06647398170670628,0.20574951686667436,0.01838036880665268,0.18984508405630743,0.2988056951872285,0.0,0.07782659451689981,0.009212541932819392,0.16992000500954105,0.11445783132530118,0.24245830991193554,0.03257912454934129,0.03291344981714751
130,0.6000000000000001,0.055375449049329714,0.4092920353982301,0.013112491373360943,0.4655172413793103,0.9444941808415397,0.29768784406428644,0.2044274752338394,0.22415699759793406,0.5669537663034185,0.05139442878860179,0.5283808820767528,0.0049558598224409235,0.36659429666614723,0.155293827310383,0.7590361445783133,0.003185310099306727,0.5912680124215519,0.34173100365705
131,0.6000000000000001,0.054148777709629364,0.3849557522123894,0.0650448585231194,0.3965517241379308,0.975828111011638,0.47687855624979436,0.2208232300999183,0.23529358621442203,0.4564130151053662,0.05470282647258509,0.5068913436597492,0.02678289530784529,0.1848017918398263,0.21772173909682194,0.8192771084337348,0.0,0.7637847267315496,0.4392523364485981
132,0.4000000000000001,0.027950582668886354,0.5685840707964603,0.34403036576949625,0.663793103448276,0.654133094598627,0.398843907581277,0.24174699226504034,0.07448133847204268,0.03670014026370146,0.24424538510366411,0.0,0.0015659227403083608,0.017931009524019933,0.2976018829396913,0.15963855421686746,0.0035600524639310474,0.014663923628162295,0.2929703372612759
133,0.6000000000000001,0.011653377727153247,0.2676991150442478,0.83592132505176,0.4741379310344829,0.559534467323187,0.35838148217448074,0.6714206998921346,0.023213326919105656,0.5669261583486661,0.29757837006000687,0.002193679299127264,0.0,0.003471541881378196,0.09699483408807437,0.20481927710843373,0.29248641558928234,0.2163758170560821,0.11621292157659488
134,0.0,0.036887759572417425,0.13938053097345135,0.17529330572808832,0.22413793103448265,0.4950760966875558,0.17341040038090172,0.0990330391980103,0.004774755071307696,0.18080098358779267,0.047413765976570134,0.004612649166041372,0.009154329389322459,0.07091778109932831,0.1953159868822295,0.0662650602409639,0.5293235900318531,0.7465330995956879,0.04916700528240552
135,0.8,0.05169543503022869,0.17477876106194692,0.3354037267080746,0.3275862068965514,0.8042375410325273,0.47398844080991664,0.08926260016817752,0.15231109520564848,0.03104973595567694,0.001974604813895906,0.24209558053347452,0.0,0.3301497484025533,0.16795409544388276,0.7198795180722889,0.0,0.549465868699378,0.366111336854937
136,0.8,0.002102865153772014,0.037610619469026545,0.2634575569358178,0.06034482758620685,0.5631154879140556,0.7716762559724707,0.05126015218516926,0.1248414538840851,0.036587800717809475,0.015521751302996007,0.20638556936753805,0.0,0.07316360222398818,0.025080746359970655,0.15963855421686746,0.268690275435638,0.14272444131376033,0.19138561560341327
137,0.0,0.024095329886971,0.13938053097345135,0.5255348516218081,0.2586206896551724,0.4034616532378392,0.08381501827658853,0.0371140500171063,0.10992356605398534,0.011685855753032662,0.06067617061746936,0.04165553540094091,0.018303551711611854,0.13330976125258168,0.004326604042364287,0.12048192771084332,0.4785459996252576,0.16196669192122773,0.020723283218203985
138,0.2,0.3952510295277316,0.3650442477876107,0.08730158730158731,0.6034482758620692,0.7573858549686658,0.41329477379798996,0.06561678310595186,0.8386246557322433,0.09981495359001766,0.06978607252966267,0.11293750708675122,0.0035956999140878865,0.2502501541203236,0.1415880535572499,0.6024096385542167,0.0,0.44462873881534287,0.21373425436814306
139,0.4000000000000001,0.026811530710593185,0.5486725663716815,0.3678398895790201,0.4913793103448276,0.7845419277827514,0.6127167275886284,0.6844681133208351,0.23687796046851534,0.09309631318912677,0.21865566469480438,0.00017773114235646086,0.006263068710286274,0.15716977199695129,0.27791522810642505,0.503012048192771,0.020236087689713324,0.13940679880652115,0.3783015034538805
140,0.6000000000000001,0.047226846578463155,0.6637168141592922,0.31142167011732236,0.6293103448275861,0.8316920322291854,0.6705201924554801,0.6826198166543078,0.2923408125231496,0.3105630419049708,0.061035733691244855,0.0,0.00023031957379774086,0.060993467527723465,0.3479272577902762,0.47590361445783125,0.020798201236649806,0.13476212144395458,0.7947988622511175
141,0.6000000000000001,0.14816437395951984,0.3650442477876107,0.3659420289855073,0.517241379310345,0.5669949268874959,0.46820806542149906,0.3323349363625145,0.06681179003651584,0.534894047285244,0.822656360532004,0.0015901876806114399,0.000889470163458871,0.02786296156026661,0.1339490680053173,0.32831325301204817,0.0,0.32585759266329994,0.18122714343762703
142,0.0,0.014281959169368266,0.07079646017699115,0.4504830917874396,0.1637931034482758,0.4756789018203518,0.13005780173076292,0.06349634512389628,0.0162747858988335,0.08792138276398764,0.042940500256955,0.05530387110214034,0.0,0.17467539358489786,0.5730788886885996,0.033132530120481896,0.3350196739741428,1.0,0.03900853311661926
143,0.6000000000000001,0.07263646718654167,0.48672566371681425,0.14337474120082816,0.517241379310345,0.6645777379886599,0.6705201924554801,0.45211791927909845,0.3778680091252259,0.1761169978255262,0.012879136022906164,0.31669746259880066,0.010319838369625084,0.15518432206906801,0.16104858687951717,0.7771084337349398,0.008806445568671538,0.5507928877350128,0.37626980902072327
144,0.4000000000000001,0.19653027249627616,0.6548672566371683,0.6306073153899242,0.6724137931034482,0.7558937630558038,0.3612716554178234,0.1684107582764955,0.5031411643070721,0.16448145689396682,0.340626910326711,0.0,0.06917807148944338,0.3148840242319933,0.16739232946951368,0.5090361445783133,0.0005621135469364812,0.25751443544074637,0.11621292157659488
146,0.2,0.171821606939455,0.7544247787610621,0.03416149068322981,0.7155172413793103,0.8281110116383168,0.3468207892011105,0.2947476097730873,0.8258703466145441,0.9041704289798302,0.024682520839725525,0.5558661416342349,0.018600956782274903,0.2601663744590986,0.2949752786855897,0.6897590361445781,0.003747423646243208,0.6536394257868281,0.654611946363267
147,0.2,0.08315079295540173,0.5707964601769913,0.05659075224292616,0.586206896551724,0.7863324380781851,0.5462427718934814,0.1385359116491144,0.2966078713443876,0.6884324302463869,0.05554145914035388,0.27106306981508377,0.02489922415447274,0.1041565535417629,0.20926613892115495,0.6114457831325301,0.0,0.4578992772049162,0.6058512799674929
148,0.6000000000000001,0.046963988434241655,0.3207964601769912,0.6173222912353348,0.5431034482758619,0.6642793196060879,0.22832368622406435,0.6841737677382486,0.032835455362322324,0.7265849519948089,0.2374538215108824,0.0029303469043459257,0.004840429967107815,0.043577164521644306,0.30472765845964955,0.35542168674698793,0.040659546561738806,0.17059252130885125,0.15481511580658272
150,0.2,0.07745553316393586,0.5199115044247788,0.1899585921325052,0.5258620689655171,0.6923306475678901,0.3843930413645641,0.09859045125442623,0.23589545626616357,0.2984968168792736,0.014331543694846993,0.08633442170205671,0.0,0.11295730252874686,0.22939141645557978,0.39457831325301196,0.10623946037099495,0.273439043540974,0.31125558715969115
151,1.0000000000000002,0.024883904319635507,0.0,0.27070393374741203,0.1120689655172411,0.6860638615338699,0.5028901732433425,0.44232282666758466,0.19454315345810178,0.1332800969690887,0.009369208047152555,0.639236587325329,0.006034926162089366,0.4668758744419413,0.2145728554113131,0.5060240963855421,0.07101367809630879,0.57335278084972,0.4453474197480699
153,0.0,0.1857530885831946,0.13274336283185842,0.20186335403726707,0.1724137931034484,0.3491495076096687,0.23410403271074953,0.03967237518389613,0.03255246876194291,0.22508635558052423,0.021616758561883602,0.028471207939856885,0.050612746640109924,0.1488219979110146,0.004161937961681888,0.0662650602409639,0.5495596777215664,0.4326852827401715,0.04916700528240552
154,0.0,0.037763953386489094,0.29646017699115046,0.13595583160800556,0.2758620689655171,0.2963294538943597,0.23121385946740697,0.01929869539155116,0.05795021978321631,1.0,0.07175559838723024,0.012575734846658086,0.0547350831122153,0.029282372776574937,0.02185477130458312,0.0993975903614458,0.43170320404721757,0.3086059338880529,0.0898008939455506
